업소명,영업상태,도로명주소,지번주소,전화번호,면적(㎡),구분,위도,경도
치료멍멍동물병원,영업/정상,"서울특별시 강남구 언주로172길 11, 1층 (신사동)",서울특별시 강남구 신사동 637-14,545-0075,0.0,동물병원,37.52794862150094,127.03477952859872
가로수동물병원,영업/정상,"서울특별시 강남구 압구정로 134, 1층 (신사동)",서울특별시 강남구 신사동 549-1 1층,549-7579,0.0,동물병원,37.5243614705471,127.02345207658561
드림동물병원,영업/정상,"서울특별시 강남구 역삼로 233, 신성빌딩 1층 (역삼동)",서울특별시 강남구 역삼동 732-27 신성빌딩 1층,02-508-7583,0.0,동물병원,37.497485930825036,127.0419750780266
대치수동물병원,영업/정상,"서울특별시 강남구 삼성로 212 (대치동, 은마상가 1층 B120, B121)","서울특별시 강남구 대치동 316번지 1통2반 은마상가 1층 B120, B121 101동 801호",02-539-3339,0.0,동물병원,37.49741797119301,127.06532707074464
그레이동물병원 강남점,영업/정상,"서울특별시 강남구 언주로30길 21, 104, 202호 (도곡동, 아카데미스위트)","서울특별시 강남구 도곡동 467-7 아카데미스위트 에이동 104, 202호",02-529-7587,0.0,동물병원,37.48867259728632,127.05210218727476
시그니처 동물의료센터,영업/정상,"서울특별시 강남구 도산대로 213 (신사동, 1층, 지하1층)",서울특별시 강남구 신사동 587-13 1층 지하1층,02-549-0275,0.0,동물병원,37.5207260521294,127.02997995219971
고려종합동물병원,영업/정상,"서울특별시 강남구 선릉로 225, 도곡렉슬상가 507-2호 (도곡동)",서울특별시 강남구 도곡동 527-3 도곡렉슬상가 507-2호,02-575-7999,64.52,동물병원,37.49534084644992,127.05265202234067
스마트동물병원,영업/정상,"서울특별시 강남구 삼성로 14, 208호 (개포동, 개포자이 프레지던스)",서울특별시 강남구 개포동 189 개포자이 스퀘어상가 208호,554-7582,134.0,동물병원,37.48556028564031,127.07133818934079
충현동물병원,영업/정상,"서울특별시 강남구 논현로 621, 1~4층 (논현동)",서울특별시 강남구 논현동 191-12 1~4층,02-549-7582,0.0,동물병원,37.50904062517591,127.03275060412783
한 동물병원,영업/정상,서울특별시 강남구 논현로10길 14 (개포동),서울특별시 강남구 개포동 1187-1번지,02-575-7581,51.48,동물병원,37.474232015873554,127.04982011524993
24시 청담우리 동물병원,영업/정상,서울특별시 강남구 삼성로 614 (삼성동),서울특별시 강남구 삼성동 70-6,02-541-7515,295.88,동물병원,37.514489224739656,127.05285550458325
일마레 동물 메디컬 센터,영업/정상,"서울특별시 강남구 영동대로 708, 정화빌딩 4층 (청담동)",서울특별시 강남구 청담동 132-19 정화빌딩,02-3445-7275,0.0,동물병원,37.52113439976479,127.05711170531801
래이동물의료센터,영업/정상,서울특별시 강남구 남부순환로 2911-1 (대치동),서울특별시 강남구 대치동 649 1층,556-7588,345.0,동물병원,37.492710624585165,127.05774753331386
이안동물의학센터(청담점),영업/정상,"서울특별시 강남구 선릉로 806, 5층 (청담동)",서울특별시 강남구 청담동 86 5층,574-7533,150.0,동물병원,37.523865124364185,127.03961857114656
원동물병원,영업/정상,"서울특별시 강남구 역삼로 459, 한상빌딩 1층 (대치동)",서울특별시 강남구 대치동 903-12번지 한상빌딩,02-555-6835,0.0,동물병원,37.5028731124212,127.05732305265633
서경석동물병원,영업/정상,"서울특별시 강남구 일원로 35, 남경빌딩 1층 (일원동)",서울특별시 강남구 일원동 684 남경빌딩 1층,02-3412-0067,0.0,동물병원,37.490640988243406,127.08120948500813
압구정메이트동물병원,영업/정상,"서울특별시 강남구 압구정로 332 (신사동, 1층,2층)","서울특별시 강남구 신사동 660-7번지 1층,2층",02-540-6303,0.0,동물병원,37.52820550800699,127.03782195566836
24시SNC동물메디컬센터,영업/정상,"서울특별시 강남구 논현로 416, 1층 (역삼동, 운기빌딩)",서울특별시 강남구 역삼동 727-8 1층,02-562-7582,0.0,동물병원,37.497425094439194,127.0389211715937
나은동물병원,영업/정상,"서울특별시 강남구 개포로 243, 101호 (개포동, 흥진빌딩)",서울특별시 강남구 개포동 1259-4번지 101호,02-577-7582,0.0,동물병원,37.47916665209482,127.04913110963281
아크리스동물의료센터,영업/정상,"서울특별시 강남구 봉은사로104길 10, 3층 (삼성동, 동화빌딩)",서울특별시 강남구 삼성동 160-21 3층,02-583-7582,0.0,동물병원,37.51373339218765,127.06188045874991
서울동물의료센터,영업/정상,"서울특별시 강남구 역삼로 426, 1,2층 (대치동)","서울특별시 강남구 대치동 909-5 1,2층",02-566-8211,0.0,동물병원,37.50127425013076,127.05364242344244
24시OK동물병원,영업/정상,"서울특별시 강남구 도곡로51길 4, 역삼프라자 1층 (역삼동)",서울특별시 강남구 역삼동 766-20 역삼프라자,02-569-7582,0.0,동물병원,37.495579087763815,127.04981044144893
그레이스 고양이 병원,영업/정상,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 3층 302호 (청담동)",서울특별시 강남구 청담동 88-37 아시아청담부띠끄,02-3442-5554,0.0,동물병원,37.52444137198133,127.04105874536184
강남동물병원,영업/정상,"서울특별시 강남구 봉은사로 205, 상하빌딩 1층 (논현동)",서울특별시 강남구 논현동 234-26 상하빌딩 1층,514-7582,142.0,동물병원,37.50777996960519,127.03446407703194
중앙동물메디컬센터,영업/정상,"서울특별시 강남구 영동대로 630, 스타빌딩 (삼성동)",서울특별시 강남구 삼성동 90-8 스타빌딩,512-3331,388.6,동물병원,37.516497510188024,127.05948683483297
굿모닝동물병원,영업/정상,"서울특별시 강남구 학동로 413 (청담동, 청담빌딩)",서울특별시 강남구 청담동 44-15번지,02-548-5466,0.0,동물병원,37.5182099722668,127.04518231505243
개포별빛동물병원,영업/정상,"서울특별시 강남구 논현로 70, 1층 (개포동, 동성빌딩)",서울특별시 강남구 개포동 1229-11번지 동성빌딩1층,573-7582,0.0,동물병원,37.476443446179104,127.04631862268376
예은동물의료센터,영업/정상,"서울특별시 강남구 학동로29길 5, 3,4,5,6층 (논현동)",서울특별시 강남구 논현동 87-4,02-529-5575,487.86,동물병원,37.51466929538232,127.03120500082322
펫코도니아 동물의료센터,영업/정상,"서울특별시 강남구 언주로 627, 3층 (논현동)",서울특별시 강남구 논현동 218-25,512-2575,200.0,동물병원,37.51251609438882,127.03512840687483
츄츄 동물병원,영업/정상,서울특별시 강남구 논현로67길 56 (역삼동),서울특별시 강남구 역삼동 834-66,512-0075,95.04,동물병원,37.493165985931824,127.03543000053851
와이즈24시 동물병원,영업/정상,서울특별시 강남구 학동로6길 7 (논현동),서울특별시 강남구 논현동 123-5,3446-8253,147.4,동물병원,37.51128353649387,127.02387778049753
백산동물병원,영업/정상,"서울특별시 강남구 논현로86길 22, 2층 (역삼동)",서울특별시 강남구 역삼동 725-15 2층,511-6364,146.7,동물병원,37.50012588827712,127.03930533728273
청담눈초롱안과동물병원,영업/정상,"서울특별시 강남구 도산대로 412, 남강빌딩 7층 (청담동)",서울특별시 강남구 청담동 2-10 남강빌딩 7층,02-512-7566,0.0,동물병원,37.52515589373506,127.05262504526301
주주동물종합병원,영업/정상,"서울특별시 강남구 선릉로 412, 1층 (대치동)",서울특별시 강남구 대치동 898-8 1층,02-556-0975,137.0,동물병원,37.501718265718424,127.05057708196661
임재성동물의료센터,영업/정상,"서울특별시 강남구 일원로9길 74, 1층, 지하1층 (일원동)","서울특별시 강남구 일원동 645-11 1층, 지하1층",02-451-7582,,동물병원,37.490971812382845,127.08751069555099
스마트 정형외과 신경외과 동물병원,영업/정상,"서울특별시 강남구 도산대로 213, 2층 (신사동)",서울특별시 강남구 신사동 587-13 2층,,,동물병원,37.5207260521294,127.02997995219971
도킹어바웃 동물병원,영업/정상,"서울특별시 강남구 논현로 18, 지수빌딩 2층 (개포동)",서울특별시 강남구 개포동 1191-4 지수빌딩,02-529-7577,0.0,동물병원,37.473015413596464,127.04986915321946
동물치과병원메이,영업/정상,"서울특별시 강남구 테헤란로8길 46, 2층 (역삼동)",서울특별시 강남구 역삼동 827-67,02-797-4408,178.35,동물병원,37.49586213103544,127.03222693513688
청담 고운 피부과 동물병원,영업/정상,"서울특별시 강남구 도산대로 537, RNF537 3층 (청담동)",서울특별시 강남구 청담동 125-14 RNF537,02-545-8875,0.0,동물병원,37.52519591631436,127.05237182311961
도곡동행동물병원,영업/정상,"서울특별시 강남구 남부순환로363길 16, 1층 109,110호 (도곡동)",서울특별시 강남구 도곡동 902-2,02-573-1233,,동물병원,37.486426916050085,127.03815415440826
내과동물병원 루미나,영업/정상,"서울특별시 강남구 선릉로 340, 대치 EM 프라자 105호 (대치동)",서울특별시 강남구 대치동 908-20 대치 EM 프라자 105호,02-558-0275,,동물병원,37.50018173916613,127.05154853442163
이룸동물병원,영업/정상,"서울특별시 송파구 삼학사로 34, 달성빌딩 (석촌동)",서울특별시 송파구 석촌동 217 달성빌딩,02-419-7580,198.0,동물병원,37.500258168563626,127.09703661521247
샤인동물메디컬센터,영업/정상,서울특별시 송파구 오금로 147 (방이동),서울특별시 송파구 방이동 108-7,02-2088-7775,261.33,동물병원,37.510883382380285,127.11149511576157
문정힐스 동물병원,영업/정상,"서울특별시 송파구 법원로4길 10, 힐스테이트에코문정 상가동 1층 120,121호 (문정동)","서울특별시 송파구 문정동 652-4 힐스테이트에코문정상가 1층 120,121호",0507-1375-5852,0.0,동물병원,,
한걸음더 재활한방 동물병원,영업/정상,"서울특별시 송파구 백제고분로 294, 금산빌딩 1층 (석촌동)",서울특별시 송파구 석촌동 235-2 금산빌딩,02-423-2088,118.29,동물병원,37.50242551679431,127.09936234654808
석촌호수동물병원,영업/정상,"서울특별시 송파구 송파대로49길 52, 석촌호수 나인파크 A 1층 101호 (석촌동)",서울특별시 송파구 석촌동 24-11 석촌호수 나인파크 A,02-419-5959,57.14,동물병원,37.50608840182946,127.09897329089623
바로슬동물병원,영업/정상,"서울특별시 송파구 백제고분로 506, 2층 (방이동, 올림픽타워빌)",서울특별시 송파구 방이동 180-3 올림픽타워빌,02-6953-7599,173.74,동물병원,37.51516449249346,127.11557003774351
베를린 동물치과센터,영업/정상,"서울특별시 송파구 백제고분로 506, 4층 (방이동, 올림픽타워빌)",서울특별시 송파구 방이동 180-3 올림픽타워빌,02-830-1494,0.0,동물병원,37.51516449249346,127.11557003774351
잠실 갤러리아 동물병원,영업/정상,"서울특별시 송파구 올림픽로 212, 지하1층 36-23, 36-24호 (잠실동, 갤러리아팰리스)","서울특별시 송파구 잠실동 40 갤러리아팰리스 지하1층, 36-23, 36-24호",,0.0,동물병원,37.51110381805153,127.09391862365281
헬리오동물병원,영업/정상,"서울특별시 송파구 송파대로 345, 3B동 28,29호 (가락동, 헬리오시티)",서울특별시 송파구 가락동 479 헬리오시티,02-2135-6575,0.0,동물병원,37.49751935973151,127.10722635067371
송파 마리동물병원,영업/정상,"서울특별시 송파구 오금로 185, 금천빌딩 1층 (방이동)",서울특별시 송파구 방이동 115-4 금천빌딩,02-415-7555,0.0,동물병원,37.50909360159167,127.11493972235864
라온펫동물병원,영업/정상,"서울특별시 송파구 가락로 169, 1층 102호 (송파동)",서울특별시 송파구 송파동 122-7,,0.0,동물병원,37.504082782726925,127.11387336409678
THE허그동물의료센터,영업/정상,"서울특별시 송파구 올림픽로 366, 201호 (방이동, 파라다이스빌잠실)",서울특별시 송파구 방이동 40 파라다이스빌잠실 201호,02-2202-2025,0.0,동물병원,37.516532225645975,127.11079767094941
잠실바른눈안과동물병원,영업/정상,"서울특별시 송파구 삼학사로 67, 상구빌딩 2층 (삼전동)",서울특별시 송파구 삼전동 132-6 상구빌딩 2층,,,동물병원,37.50334546818215,127.09678960439118
샤인아이안과동물병원,영업/정상,"서울특별시 송파구 오금로 147, 1층 (방이동)",서울특별시 송파구 방이동 108-7,,177.4,동물병원,37.510883382380285,127.11149511576157
펫웨이브 동물의료센터,영업/정상,서울특별시 송파구 송파대로 450 (송파동),서울특별시 송파구 송파동 15-6,02-423-1233,214.44,동물병원,37.50685019798565,127.10616296585712
리틀버드서울 버드앤주클리닉,영업/정상,"서울특별시 송파구 오금로 332, 다윤빌딩 2층 (가락동)",서울특별시 송파구 가락동 160-3 다윤빌딩,02-403-7588,98.31,동물병원,37.50142039303835,127.12847153030602
라임동물병원,영업/정상,"서울특별시 송파구 가락로 258, 세림빌딩 1층 (방이동)",서울특별시 송파구 방이동 135-1 세림빌딩 1층,02-6227-7582,85.96,동물병원,37.51093064333664,127.11892098899118
리움동물의료센터,영업/정상,서울특별시 송파구 동남로 115 (가락동),서울특별시 송파구 가락동 107-1,,734.2,동물병원,37.490527764901195,127.12375100058813
잠실베스트동물병원 수술재활센터,영업/정상,"서울특별시 송파구 삼학사로 88, 금보 2층 (석촌동)",서울특별시 송파구 석촌동 2-9 금보 2층,02-2203-7975,0.0,동물병원,37.50497750218392,127.09739686305012
채움동물의료센터,영업/정상,"서울특별시 송파구 동남로 282, 재상빌딩 1층 (오금동)",서울특별시 송파구 오금동 151-1 재상빌딩,02-443-6933,0.0,동물병원,37.50053936064613,127.13708293025036
엘 동물병원,영업/정상,"서울특별시 송파구 중대로 320, 이화빌딩 1층 (오금동)",서울특별시 송파구 오금동 95-1 이화빌딩,02-2088-2878,0.0,동물병원,37.50860120768024,127.1339810306937
위례 별 동물의료센터,영업/정상,"서울특별시 송파구 위례광장로 230, 119,120호 (장지동, 위례2차아이파크)",서울특별시 송파구 장지동 884 위례2차아이파크,02-407-7579,0.0,동물병원,37.479510360946755,127.14370842962677
한국영양전문동물병원,영업/정상,"서울특별시 송파구 법원로4길 6, 문정 아이파크 214호 (문정동)",서울특별시 송파구 문정동 652-5 문정 아이파크 214호,02-6952-8275,,동물병원,,
위례따숨동물병원,영업/정상,"서울특별시 송파구 위례광장로 136, 3동 C112호 (장지동, 위례아이파크)",서울특별시 송파구 장지동 894 위례아이파크 3동 C112호,02-400-8820,,동물병원,37.47641120005673,127.14204104362284
닥터M동물메디컬센터,영업/정상,"서울특별시 송파구 송이로14길 11, 심쿵빌딩 101호 (가락동)",서울특별시 송파구 가락동 70-10 심쿵빌딩 101호,,0.0,동물병원,37.49879305700224,127.11841570385155
송파올리브동물병원,영업/정상,"서울특별시 송파구 오금로 543, 서평프라자 201호 (거여동)",서울특별시 송파구 거여동 35 서평프라자 201호,,0.0,동물병원,37.493024182204785,127.14913085857208
김선영 외과 동물병원,영업/정상,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 상가동 220호, 221호 (문정동)","서울특별시 송파구 문정동 620 송파 푸르지오시티 상가동 220호, 221호",02-3012-7507,0.0,동물병원,37.480763531901054,127.12124823829637
동물병원알루,영업/정상,"서울특별시 송파구 법원로4길 6, 문정아이파크 128-9호 (문정동)",서울특별시 송파구 문정동 652-5 문정아이파크,02-402-3270,0.0,동물병원,,
도그마루 동물병원,영업/정상,"서울특별시 송파구 석촌호수로 104, 1층 (잠실동)",서울특별시 송파구 잠실동 242-2,070-4349-3357,0.0,동물병원,37.50776734124472,127.08845403757925
소담동물병원,영업/정상,"서울특별시 송파구 삼전로 99, 대성빌딩 1층 (잠실동)",서울특별시 송파구 잠실동 242-17 대성빌딩,02-424-7582,34.0,동물병원,37.50727580362613,127.09015199684369
샤인고양이메디컬센터,영업/정상,"서울특별시 송파구 오금로 147, JS빌딩 5층 (방이동)",서울특별시 송파구 방이동 108-7,02-2088-7775,115.44,동물병원,37.510883382380285,127.11149511576157
정담동물병원,영업/정상,"서울특별시 송파구 중대로 105, 가락 ID TOWER 103호 (가락동)",서울특별시 송파구 가락동 99-7 가락 ID TOWER 103호,02-400-0075,,동물병원,37.49357509499608,127.12001982162381
리베동물메디컬센터,영업/정상,"서울특별시 송파구 삼전로 56, 1~4층 (삼전동)",서울특별시 송파구 삼전동 28-2,02-6953-7502,630.14,동물병원,37.503762135529385,127.08787995812492
아스펜동물의료센터,영업/정상,"서울특별시 송파구 올림픽로 393, 잠실래미안아이파크상가 306~307호 (신천동)",서울특별시 송파구 신천동 20-4,0269533339,0.0,동물병원,37.518379355765695,127.1107408028187
동감동물의료센터,영업/정상,"서울특별시 송파구 거마로 56, 상가동 지하1층 제1-3, 1-4호 (거여동, 송파시그니처롯데캐슬)",서울특별시 송파구 거여동 697 송파시그니처롯데캐슬,02-6958-8575,,동물병원,37.495461967277286,127.14948579129896
24시 스탠다드 동물의료센터,영업/정상,"서울특별시 송파구 위례송파로 77, 위례우성어반타워 3층 303호~310호 (거여동)",서울특별시 송파구 거여동 605-4,02-448-6400,367.09,동물병원,37.48546328509915,127.1424634102344
잠실 스무살의꿈동물병원,영업/정상,"서울특별시 송파구 석촌호수로 140, 잠실레이크타워 202, 203호 (삼전동)",서울특별시 송파구 삼전동 22-2 잠실레이크타워,02-423-2010,171.44,동물병원,37.507075882745504,127.09247258144704
키다리동물병원,영업/정상,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 110호 (문정동)",서울특별시 송파구 문정동 620 송파 푸르지오시티,02-6401-1512,0.0,동물병원,37.480763531901054,127.12124823829637
이재풍동물병원,영업/정상,서울특별시 송파구 오금로35길 44 (오금동),서울특별시 송파구 오금동 39-1,02-404-6123,21.45,동물병원,37.506467820452066,127.12927387199522
영국동물병원,영업/정상,"서울특별시 송파구 동남로18길 23, 무영빌딩 (가락동)",서울특별시 송파구 가락동 190-6 무영빌딩,02-402-5746,0.0,동물병원,37.49423347449997,127.13307182961371
에버펫 동물병원,영업/정상,"서울특별시 송파구 오금로 422, 연암빌딩 1층 (가락동)",서울특별시 송파구 가락동 175-14 연암빌딩,02-409-7533,149.0,동물병원,37.49673439107003,127.13676760399939
송이종합동물병원,영업/정상,"서울특별시 송파구 가락로 210, 1층 101호 (송파동)",서울특별시 송파구 송파동 146-6,02-415-7114,296.69,동물병원,37.50700577560716,127.11649943268552
송파바로동물병원,영업/정상,"서울특별시 송파구 새말로 125, 어은회관 (문정동)",서울특별시 송파구 문정동 85 어은회관,02-400-8575,264.0,동물병원,37.483166980415675,127.1280500410597
송파스마일동물병원,영업/정상,서울특별시 송파구 새말로5길 17 (문정동),서울특별시 송파구 문정동 57-3,02-448-7588,220.8,동물병원,37.48415820631213,127.12396199712266
마루동물병원,영업/정상,"서울특별시 송파구 양산로4길 13, 우토 파크빌딩 (거여동)",서울특별시 송파구 거여동 290-3 우토 파크빌딩,02-443-8898,0.0,동물병원,37.48998353420016,127.14475644748738
송파원동물병원,영업/정상,"서울특별시 송파구 백제고분로 432, 2층 (송파동)",서울특별시 송파구 송파동 135-2,02-419-7571,185.6,동물병원,37.50925437524538,127.11187188557052
신천동물병원,영업/정상,"서울특별시 송파구 석촌호수로 108, 리치빌딩 1층 (잠실동)",서울특별시 송파구 잠실동 242-4 리치빌딩 1층,02-420-0975,0.0,동물병원,37.50765611967057,127.08885163483934
송파데일리동물병원,영업/정상,"서울특별시 송파구 법원로 55, 송파아이파크 1층 E204호 (문정동)",서울특별시 송파구 문정동 624 송파아이파크 1동 E204호,02-403-7582,0.0,동물병원,37.47986828965687,127.1217481534535
위례S동물의료센터,영업/정상,"서울특별시 송파구 위례광장로 200, 에스비트램스퀘어 203,204호 (장지동)","서울특별시 송파구 장지동 881-5 에스비트램스퀘어 203,204호",02-431-7575,0.0,동물병원,37.48121470179343,127.14289713846027
닥터캣 고양이병원,영업/정상,"서울특별시 송파구 백제고분로 293, 제우빌딩 2층 202호 (석촌동)",서울특별시 송파구 석촌동 15 제우빌딩 2층 202호,02-2039-2575,0.0,동물병원,37.50287367028305,127.09898657875713
유앤동물의료원,영업/정상,"서울특별시 송파구 양재대로 1148, 왕천빌딩 1층 (오금동)",서울특별시 송파구 오금동 17 왕천빌딩 1층,02-2043-7582,0.0,동물병원,37.509699467017434,127.1273203465731
리센츠 스타 동물병원,영업/정상,"서울특별시 송파구 올림픽로 145, 리센츠 상가동 1층 C13,C14호 (잠실동)","서울특별시 송파구 잠실동 22-6 리센츠상가 1층 C13,C14호",02-419-1010,48.37,동물병원,37.5119936250963,127.08702583779225
24시잠실ON동물의료센터,영업/정상,"서울특별시 송파구 올림픽로 76, J타워 202호 (잠실동)",서울특별시 송파구 잠실동 175-6 J타워 202호,02-418-0724,0.0,동물병원,37.51156671606357,127.07902121072068
킴리동물병원,영업/정상,"서울특별시 송파구 올림픽로35길 94, 신천동동 내제2층층 203호 (신천동, 장미3차맨션)","서울특별시 송파구 신천동 11 장미c상가 내제2층 203호, 내제2층 204동 3호",02-6925-5475,0.0,동물병원,37.52003057945733,127.10261623119482
석촌동물병원,영업/정상,"서울특별시 송파구 송파대로 441, 청호빌딩 1층 2호 (석촌동)",서울특별시 송파구 석촌동 174-12 청호빌딩 1층 2호,02-414-7975,60.14,동물병원,37.505801555442304,127.10617322879935
잠실베스트동물메디컬센터,영업/정상,"서울특별시 송파구 삼학사로 88, 금보 1층 (석촌동)",서울특별시 송파구 석촌동 2-9 금보 1층,02-2203-7975,0.0,동물병원,37.50497750218392,127.09739686305012
문정탑동물병원,영업/정상,"서울특별시 송파구 송이로 186, 상가동 1호 (문정동, 성해아파트)",서울특별시 송파구 문정동 4-2 성해아파트상가 1층,02-431-0275,107.47,동물병원,37.49086161622387,127.12667523718868
행복한 우리아이 동물병원,영업/정상,"서울특별시 송파구 석촌호수로 146, 1층 (삼전동)",서울특별시 송파구 삼전동 22-6 1층,02-424-7552,0.0,동물병원,37.50688942268134,127.09316843839943
희망종합동물병원,영업/정상,"서울특별시 송파구 올림픽로 88, 올림픽타워 101호 (잠실동)",서울특별시 송파구 잠실동 175-12 올림픽타워 101호,02-414-7588,0.0,동물병원,37.5114275227059,127.08051270581839
노아동물병원,영업/정상,서울특별시 송파구 오금로 498 (거여동),서울특별시 송파구 거여동 562-4,02-401-0075,0.0,동물병원,37.49299378208779,127.1438993473121
오주동물병원,영업/정상,"서울특별시 송파구 마천로 264, 흥일빌딩 (거여동)",서울특별시 송파구 거여동 133-77 흥일빌딩,02-443-8083,0.0,동물병원,37.498034879784754,127.14613333201902
김민재동물병원,영업/정상,서울특별시 송파구 동남로 318 (오금동),서울특별시 송파구 오금동 120-7,02-443-8973,0.0,동물병원,37.503690676186466,127.13868914657239
위드펫종합동물병원,영업/정상,"서울특별시 송파구 백제고분로 161, 성선빌딩 (잠실동)",서울특별시 송파구 잠실동 234-17 성선빌딩,02-2202-0075,0.0,동물병원,37.505494321964576,127.08485353696057
송파동물의료센터,영업/정상,서울특별시 송파구 송파대로 378 (송파동),서울특별시 송파구 송파동 97-14,02-424-3662,0.0,동물병원,37.501568410539434,127.11098598144412
씨밀레동물병원,영업/정상,"서울특별시 송파구 올림픽로47길 20, 웅산빌딩 (풍납동)",서울특별시 송파구 풍납동 403-9 웅산빌딩,02-470-7905,0.0,동물병원,37.52860745002446,127.11672258534699
호수동물병원,영업/정상,"서울특별시 송파구 오금로 126, 105호 (송파동, 레이크 해모로)",서울특별시 송파구 송파동 58-4 레이크 해모로 105호,02-413-7514,0.0,동물병원,37.511360735621594,127.1087955361043
더 샵 동물메디컬센터,영업/정상,"서울특별시 송파구 올림픽로35가길 9, 상가동 2층 207호 (신천동, 잠실 푸르지오 월드마크)",서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 상가 207호,02-416-7512,0.0,동물병원,37.51743793449447,127.1035773500636
잠실준25시동물병원,영업/정상,"서울특별시 송파구 석촌호수로 138, 유시에셋 105호 (삼전동)",서울특별시 송파구 삼전동 22-1 유시에셋,02-415-7580,65.29,동물병원,37.50710676945202,127.0922695852591
쿨독동물병원,영업/정상,"서울특별시 송파구 중대로9길 48, MOXENHOUSE (가락동)",서울특별시 송파구 가락동 87-1 MOXENHOUSE,02-408-5400,0.0,동물병원,37.49709054112437,127.11916982478652
두리동물병원,영업/정상,"서울특별시 송파구 성내천로 229, 1층 (마천동)",서울특별시 송파구 마천동 161-2,02-449-8575,50.0,동물병원,37.49952235334806,127.15314516059725
리오동물병원,영업/정상,"서울특별시 송파구 올림픽로 435, 상가동 1층 36호 (신천동, 파크리오)",서울특별시 송파구 신천동 17 파크리오상가 36호,02-415-7579,28.47,동물병원,37.52053658059379,127.10615094306505
에코동물병원,영업/정상,"서울특별시 송파구 동남로 161, 1,2층 (가락동, 현대빌리지)",서울특별시 송파구 가락동 137-3 현대빌리지,02-443-2222,0.0,동물병원,37.49280904317133,127.12814811887823
스킨앤이어동물병원,영업/정상,"서울특별시 송파구 위례성대로 102, 2층 202호 (방이동, 태평양파크빌라트)",서울특별시 송파구 방이동 181 태평양파크빌라트,02-417-3021,0.0,동물병원,37.513348256564996,127.12301582014118
연 동물병원,영업/정상,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 A동 2층 9,10호 (잠실동)","서울특별시 송파구 잠실동 19-9 잠실파인애플상가 A동 2층 9,10호",02-423-8280,41.53,동물병원,37.512105714617135,127.08418783545113
꿈이크는 동물병원,영업/정상,"서울특별시 송파구 백제고분로 115, 그린빌딩 1층 (잠실동)",서울특별시 송파구 잠실동 222-6 그린빌딩 1층,02-420-7580,67.96,동물병원,37.506878220713595,127.07999351137404
온마음 동물메디컬센터,영업/정상,"서울특별시 송파구 오금로 473, 정림빌딩 1층 (거여동)",서울특별시 송파구 거여동 20-5 정림빌딩 1층,02-449-0075,116.88,동물병원,37.4945862090894,127.1419256702492
가락종합동물병원,영업/정상,"서울특별시 송파구 오금로 247, 건양빌딩 (방이동)",서울특별시 송파구 방이동 226-7 건양빌딩,02-413-0075,0.0,동물병원,37.50633480722332,127.12103894679707
하트동물메디컬센터,영업/정상,"서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동)",서울특별시 송파구 삼전동 132-12 신일빌딩,02-424-2955,243.8,동물병원,37.503945213699225,127.0968366355684
동물의왕국동물병원,영업/정상,"서울특별시 송파구 거마로 56, 121호 (거여동, 송파시그니처롯데캐슬)",서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,02-406-4814,0.0,동물병원,37.495461967277286,127.14948579129896
늘푸른동물병원,영업/정상,"서울특별시 송파구 마천로5길 16, 우일빌딩 (오금동)",서울특별시 송파구 오금동 17-2 우일빌딩,02-449-0101,0.0,동물병원,37.50951875769491,127.12721709477378
25시동물의료센터,영업/정상,"서울특별시 송파구 삼전로 80, 남관빌딩 (삼전동)",서울특별시 송파구 삼전동 5-3 남관빌딩,02-419-1351,0.0,동물병원,37.505547019203064,127.08940305974161
잠실종합동물병원,영업/정상,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",서울특별시 송파구 송파동 96-6 창영빌딩,02-415-7585,0.0,동물병원,37.502388745687256,127.11022134894519
준동물병원,영업/정상,서울특별시 송파구 위례성대로 178 (오금동),서울특별시 송파구 오금동 3번지,402-9119,0.0,동물병원,37.5102179690287,127.1306804680891
잠실동물병원,영업/정상,"서울특별시 송파구 올림픽로 329, 403호 (신천동)",서울특별시 송파구 신천동 17-6,02-6953-7587,,동물병원,37.515245161242284,127.09486813138247
한양동물병원,영업/정상,"서울특별시 송파구 가락로 162, 1층 (송파동)",서울특별시 송파구 송파동 103-29,02-420-9993,76.34,동물병원,37.503258054730814,127.11343730692452
올림픽동물의료센터,영업/정상,"서울특별시 송파구 양재대로 1164, 홍일빌딩 2층 1, 2호 (오금동)",서울특별시 송파구 오금동 1 홍일빌딩,02-6956-5259,149.17,동물병원,37.511077621190914,127.12839742355773
동물병원 유피,영업/정상,"서울특별시 송파구 가락로 69, 푸른바둑교실 1층 (석촌동)",서울특별시 송파구 석촌동 251-4 푸른바둑교실,02-6479-7582,76.0,동물병원,37.50014484272791,127.10381956358876
송파새날동물병원,영업/정상,"서울특별시 송파구 동남로 198, 1층 (가락동)",서울특별시 송파구 가락동 193-6,02-2088-3377,,동물병원,37.49501947575074,127.13084437082642
